Feature,Neural Network Accuracy
"disbursement_date, loan_investment_amount, LMI_type",0.6123456954956055
"disbursement_date, loan_investment_amount, revenue",0.644444465637207
"disbursement_date, loan_investment_amount, revenue",0.644444465637207
"disbursement_date, loan_investment_amount, revenue",0.644444465637207
"disbursement_date, loan_investment_amount, full_time_employees",0.654321014881134
"disbursement_date, loan_investment_amount, full_time_employees",0.654321014881134
"disbursement_date, loan_investment_amount, full_time_employees",0.654321014881134
"disbursement_date, loan_investment_amount, naics_code",0.6283950805664062
"disbursement_date, loan_investment_amount, naics_code",0.6283950805664062
"disbursement_date, loan_investment_amount, naics_code",0.6283950805664062
"disbursement_date, loan_investment_amount, jobs_created",0.6135802268981934
"disbursement_date, loan_investment_amount, jobs_created",0.6135802268981934
"disbursement_date, loan_investment_amount, jobs_created",0.6135802268981934
"disbursement_date, loan_investment_amount, lender_type_category",0.6913580298423767
"disbursement_date, loan_investment_amount, lender_type_category",0.6913580298423767
"disbursement_date, loan_investment_amount, lender_type_category",0.6913580298423767
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.6518518328666687
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.6518518328666687
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.6518518328666687
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.7012345790863037
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.7012345790863037
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.7012345790863037
"disbursement_date, loan_investment_amount, optional_stage",0.6185185313224792
"disbursement_date, loan_investment_amount, optional_stage",0.6185185313224792
"disbursement_date, loan_investment_amount, optional_stage",0.6185185313224792
"disbursement_date, loan_investment_amount, support_amount",0.7308642268180847
"disbursement_date, loan_investment_amount, support_amount",0.7308642268180847
"disbursement_date, loan_investment_amount, support_amount",0.7308642268180847
"disbursement_date, lender_insurance_premium, metro_type",0.6222222447395325
"disbursement_date, lender_insurance_premium, metro_type",0.6222222447395325
"disbursement_date, lender_insurance_premium, metro_type",0.6222222447395325
"disbursement_date, lender_insurance_premium, LMI_type",0.6308642029762268
"disbursement_date, lender_insurance_premium, LMI_type",0.6308642029762268
"disbursement_date, lender_insurance_premium, LMI_type",0.6308642029762268
"disbursement_date, lender_insurance_premium, revenue",0.6308642029762268
"disbursement_date, lender_insurance_premium, revenue",0.6308642029762268
"disbursement_date, lender_insurance_premium, revenue",0.6308642029762268
"disbursement_date, lender_insurance_premium, full_time_employees",0.6296296119689941
"disbursement_date, lender_insurance_premium, full_time_employees",0.6296296119689941
"disbursement_date, lender_insurance_premium, full_time_employees",0.6296296119689941
"disbursement_date, lender_insurance_premium, naics_code",0.6333333253860474
"disbursement_date, lender_insurance_premium, naics_code",0.6333333253860474
"disbursement_date, lender_insurance_premium, naics_code",0.6333333253860474
"disbursement_date, lender_insurance_premium, jobs_created",0.624691367149353
"disbursement_date, lender_insurance_premium, jobs_created",0.624691367149353
"disbursement_date, lender_insurance_premium, jobs_created",0.624691367149353
"disbursement_date, lender_insurance_premium, lender_type_category",0.6654320955276489
"disbursement_date, lender_insurance_premium, lender_type_category",0.6654320955276489
"disbursement_date, lender_insurance_premium, lender_type_category",0.6654320955276489
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6209876537322998
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6209876537322998
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6209876537322998
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.7037037014961243
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.7037037014961243
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.7037037014961243
"disbursement_date, lender_insurance_premium, optional_stage",0.6296296119689941
"disbursement_date, lender_insurance_premium, optional_stage",0.6296296119689941
"disbursement_date, lender_insurance_premium, optional_stage",0.6296296119689941
"disbursement_date, lender_insurance_premium, support_amount",0.7246913313865662
"disbursement_date, lender_insurance_premium, support_amount",0.7246913313865662
"disbursement_date, lender_insurance_premium, support_amount",0.7246913313865662
"disbursement_date, metro_type, LMI_type",0.6012345552444458
"disbursement_date, metro_type, LMI_type",0.6012345552444458
"disbursement_date, metro_type, LMI_type",0.6012345552444458
"disbursement_date, metro_type, revenue",0.6024691462516785
"disbursement_date, metro_type, revenue",0.6024691462516785
"disbursement_date, metro_type, revenue",0.6024691462516785
"disbursement_date, metro_type, full_time_employees",0.6061728596687317
"disbursement_date, metro_type, full_time_employees",0.6061728596687317
"disbursement_date, metro_type, full_time_employees",0.6061728596687317
"disbursement_date, metro_type, naics_code",0.6111111044883728
"disbursement_date, metro_type, naics_code",0.6111111044883728
"disbursement_date, metro_type, naics_code",0.6111111044883728
"disbursement_date, metro_type, jobs_created",0.6012345552444458
"disbursement_date, metro_type, jobs_created",0.6012345552444458
"disbursement_date, metro_type, jobs_created",0.6012345552444458
"disbursement_date, metro_type, lender_type_category",0.7358024716377258
"disbursement_date, metro_type, lender_type_category",0.7358024716377258
"disbursement_date, metro_type, lender_type_category",0.7358024716377258
"disbursement_date, metro_type, optional_primary_use_of_funds",0.6172839403152466
"disbursement_date, metro_type, optional_primary_use_of_funds",0.6172839403152466
"disbursement_date, metro_type, optional_primary_use_of_funds",0.6172839403152466
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.729629635810852
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.729629635810852
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.729629635810852
"disbursement_date, metro_type, optional_stage",0.604938268661499
"disbursement_date, metro_type, optional_stage",0.604938268661499
"disbursement_date, metro_type, optional_stage",0.604938268661499
"disbursement_date, metro_type, support_amount",0.7370370626449585
"disbursement_date, metro_type, support_amount",0.7370370626449585
"disbursement_date, metro_type, support_amount",0.7370370626449585
"disbursement_date, LMI_type, revenue",0.5938271880149841
"disbursement_date, LMI_type, revenue",0.5938271880149841
"disbursement_date, LMI_type, revenue",0.5938271880149841
"disbursement_date, LMI_type, full_time_employees",0.6111111044883728
"disbursement_date, LMI_type, full_time_employees",0.6111111044883728
"disbursement_date, LMI_type, full_time_employees",0.6111111044883728
"disbursement_date, LMI_type, naics_code",0.5913580060005188
"disbursement_date, LMI_type, naics_code",0.5913580060005188
"disbursement_date, LMI_type, naics_code",0.5913580060005188
"disbursement_date, LMI_type, jobs_created",0.5913580060005188
"disbursement_date, LMI_type, jobs_created",0.5913580060005188
"disbursement_date, LMI_type, jobs_created",0.5913580060005188
"disbursement_date, LMI_type, lender_type_category",0.6728395223617554
"disbursement_date, LMI_type, lender_type_category",0.6728395223617554
"disbursement_date, LMI_type, lender_type_category",0.6728395223617554
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6172839403152466
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6172839403152466
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6172839403152466
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.6950617432594299
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.6950617432594299
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.6950617432594299
"disbursement_date, LMI_type, optional_stage",0.5913580060005188
"disbursement_date, LMI_type, optional_stage",0.5913580060005188
"disbursement_date, LMI_type, optional_stage",0.5913580060005188
"disbursement_date, LMI_type, support_amount",0.6876543164253235
"disbursement_date, LMI_type, support_amount",0.6876543164253235
"disbursement_date, LMI_type, support_amount",0.6876543164253235
"disbursement_date, revenue, full_time_employees",0.5913580060005188
"disbursement_date, revenue, full_time_employees",0.5913580060005188
"disbursement_date, revenue, full_time_employees",0.5913580060005188
"disbursement_date, revenue, naics_code",0.5913580060005188
"disbursement_date, revenue, naics_code",0.5913580060005188
"disbursement_date, revenue, naics_code",0.5913580060005188
"disbursement_date, revenue, jobs_created",0.6012345552444458
"disbursement_date, revenue, jobs_created",0.6012345552444458
"disbursement_date, revenue, jobs_created",0.6012345552444458
"disbursement_date, revenue, lender_type_category",0.6740740537643433
"disbursement_date, revenue, lender_type_category",0.6740740537643433
"disbursement_date, revenue, lender_type_category",0.6740740537643433
"disbursement_date, revenue, optional_primary_use_of_funds",0.644444465637207
"disbursement_date, revenue, optional_primary_use_of_funds",0.644444465637207
"disbursement_date, revenue, optional_primary_use_of_funds",0.644444465637207
"disbursement_date, revenue, optional_revenue_yr_confirmed",0.6962962746620178
"disbursement_date, revenue, optional_revenue_yr_confirmed",0.6962962746620178
"disbursement_date, revenue, optional_revenue_yr_confirmed",0.6962962746620178
"disbursement_date, revenue, optional_stage",0.5938271880149841
"disbursement_date, revenue, optional_stage",0.5938271880149841
"disbursement_date, revenue, optional_stage",0.5938271880149841
"disbursement_date, revenue, support_amount",0.6938271522521973
"disbursement_date, revenue, support_amount",0.6938271522521973
"disbursement_date, revenue, support_amount",0.6938271522521973
"disbursement_date, full_time_employees, naics_code",0.6074073910713196
"disbursement_date, full_time_employees, naics_code",0.6074073910713196
"disbursement_date, full_time_employees, naics_code",0.6074073910713196
"disbursement_date, full_time_employees, jobs_created",0.6061728596687317
"disbursement_date, full_time_employees, jobs_created",0.6061728596687317
"disbursement_date, full_time_employees, jobs_created",0.6061728596687317
"disbursement_date, full_time_employees, lender_type_category",0.7209876775741577
"disbursement_date, full_time_employees, lender_type_category",0.7209876775741577
"disbursement_date, full_time_employees, lender_type_category",0.7209876775741577
"disbursement_date, full_time_employees, optional_primary_use_of_funds",0.6407407522201538
"disbursement_date, full_time_employees, optional_primary_use_of_funds",0.6407407522201538
"disbursement_date, full_time_employees, optional_primary_use_of_funds",0.6407407522201538
"disbursement_date, full_time_employees, optional_revenue_yr_confirmed",0.7370370626449585
"disbursement_date, full_time_employees, optional_revenue_yr_confirmed",0.7370370626449585
"disbursement_date, full_time_employees, optional_revenue_yr_confirmed",0.7370370626449585
"disbursement_date, full_time_employees, optional_stage",0.5962963104248047
"disbursement_date, full_time_employees, optional_stage",0.5962963104248047
"disbursement_date, full_time_employees, optional_stage",0.5962963104248047
"disbursement_date, full_time_employees, support_amount",0.7049382925033569
"disbursement_date, full_time_employees, support_amount",0.7049382925033569
"disbursement_date, full_time_employees, support_amount",0.7049382925033569
"disbursement_date, naics_code, jobs_created",0.6000000238418579
"disbursement_date, naics_code, jobs_created",0.6000000238418579
"disbursement_date, naics_code, jobs_created",0.6000000238418579
"disbursement_date, naics_code, lender_type_category",0.6654320955276489
"disbursement_date, naics_code, lender_type_category",0.6654320955276489
"disbursement_date, naics_code, lender_type_category",0.6654320955276489
"disbursement_date, naics_code, optional_primary_use_of_funds",0.644444465637207
"disbursement_date, naics_code, optional_primary_use_of_funds",0.644444465637207
"disbursement_date, naics_code, optional_primary_use_of_funds",0.644444465637207
"disbursement_date, naics_code, optional_revenue_yr_confirmed",0.6913580298423767
"disbursement_date, naics_code, optional_revenue_yr_confirmed",0.6913580298423767
"disbursement_date, naics_code, optional_revenue_yr_confirmed",0.6913580298423767
"disbursement_date, naics_code, optional_stage",0.6074073910713196
"disbursement_date, naics_code, optional_stage",0.6074073910713196
"disbursement_date, naics_code, optional_stage",0.6074073910713196
"disbursement_date, naics_code, support_amount",0.6716049313545227
"disbursement_date, naics_code, support_amount",0.6716049313545227
"disbursement_date, naics_code, support_amount",0.6716049313545227
"disbursement_date, jobs_created, lender_type_category",0.680246889591217
"disbursement_date, jobs_created, lender_type_category",0.680246889591217
"disbursement_date, jobs_created, lender_type_category",0.680246889591217
"disbursement_date, jobs_created, optional_primary_use_of_funds",0.6259258985519409
"disbursement_date, jobs_created, optional_primary_use_of_funds",0.6259258985519409
"disbursement_date, jobs_created, optional_primary_use_of_funds",0.6259258985519409
"disbursement_date, jobs_created, optional_revenue_yr_confirmed",0.7160493731498718
"disbursement_date, jobs_created, optional_revenue_yr_confirmed",0.7160493731498718
"disbursement_date, jobs_created, optional_revenue_yr_confirmed",0.7160493731498718
"disbursement_date, jobs_created, optional_stage",0.6000000238418579
"disbursement_date, jobs_created, optional_stage",0.6000000238418579
"disbursement_date, jobs_created, optional_stage",0.6000000238418579
"disbursement_date, jobs_created, support_amount",0.6938271522521973
"disbursement_date, jobs_created, support_amount",0.6938271522521973
"disbursement_date, jobs_created, support_amount",0.6938271522521973
"disbursement_date, lender_type_category, optional_primary_use_of_funds",0.7765432000160217
"disbursement_date, lender_type_category, optional_primary_use_of_funds",0.7765432000160217
"disbursement_date, lender_type_category, optional_primary_use_of_funds",0.7765432000160217
"disbursement_date, lender_type_category, optional_revenue_yr_confirmed",0.7444444298744202
"disbursement_date, lender_type_category, optional_revenue_yr_confirmed",0.7444444298744202
"disbursement_date, lender_type_category, optional_revenue_yr_confirmed",0.7444444298744202
"disbursement_date, lender_type_category, optional_stage",0.6777777671813965
"disbursement_date, lender_type_category, optional_stage",0.6777777671813965
"disbursement_date, lender_type_category, optional_stage",0.6777777671813965
"disbursement_date, lender_type_category, support_amount",0.690123438835144
"disbursement_date, lender_type_category, support_amount",0.690123438835144
"disbursement_date, lender_type_category, support_amount",0.690123438835144
"disbursement_date, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.7358024716377258
"disbursement_date, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.7358024716377258
"disbursement_date, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.7358024716377258
"disbursement_date, optional_primary_use_of_funds, optional_stage",0.6395061612129211
"disbursement_date, optional_primary_use_of_funds, optional_stage",0.6395061612129211
"disbursement_date, optional_primary_use_of_funds, optional_stage",0.6395061612129211
"disbursement_date, optional_primary_use_of_funds, support_amount",0.7654321193695068
"disbursement_date, optional_primary_use_of_funds, support_amount",0.7654321193695068
"disbursement_date, optional_primary_use_of_funds, support_amount",0.7654321193695068
"disbursement_date, optional_revenue_yr_confirmed, optional_stage",0.7037037014961243
"disbursement_date, optional_revenue_yr_confirmed, optional_stage",0.7037037014961243
"disbursement_date, optional_revenue_yr_confirmed, optional_stage",0.7037037014961243
"disbursement_date, optional_revenue_yr_confirmed, support_amount",0.7012345790863037
"disbursement_date, optional_revenue_yr_confirmed, support_amount",0.7012345790863037
"disbursement_date, optional_revenue_yr_confirmed, support_amount",0.7012345790863037
"disbursement_date, optional_stage, support_amount",0.6839506030082703
"disbursement_date, optional_stage, support_amount",0.6839506030082703
"disbursement_date, optional_stage, support_amount",0.6839506030082703
"loan_investment_amount, lender_insurance_premium, metro_type",0.6000000238418579
"loan_investment_amount, lender_insurance_premium, metro_type",0.6000000238418579
"loan_investment_amount, lender_insurance_premium, metro_type",0.6000000238418579
"loan_investment_amount, lender_insurance_premium, LMI_type",0.6222222447395325
"loan_investment_amount, lender_insurance_premium, LMI_type",0.6222222447395325
"loan_investment_amount, lender_insurance_premium, LMI_type",0.6222222447395325
"loan_investment_amount, lender_insurance_premium, revenue",0.6407407522201538
"loan_investment_amount, lender_insurance_premium, revenue",0.6407407522201538
"loan_investment_amount, lender_insurance_premium, revenue",0.6407407522201538
"loan_investment_amount, lender_insurance_premium, full_time_employees",0.6629629731178284
"loan_investment_amount, lender_insurance_premium, full_time_employees",0.6629629731178284
"loan_investment_amount, lender_insurance_premium, full_time_employees",0.6629629731178284
"loan_investment_amount, lender_insurance_premium, naics_code",0.6135802268981934
"loan_investment_amount, lender_insurance_premium, naics_code",0.6135802268981934
"loan_investment_amount, lender_insurance_premium, naics_code",0.6135802268981934
"loan_investment_amount, lender_insurance_premium, jobs_created",0.6185185313224792
"loan_investment_amount, lender_insurance_premium, jobs_created",0.6185185313224792
"loan_investment_amount, lender_insurance_premium, jobs_created",0.6185185313224792
"loan_investment_amount, lender_insurance_premium, lender_type_category",0.6950617432594299
"loan_investment_amount, lender_insurance_premium, lender_type_category",0.6950617432594299
"loan_investment_amount, lender_insurance_premium, lender_type_category",0.6950617432594299
"loan_investment_amount, lender_insurance_premium, optional_primary_use_of_funds",0.6629629731178284
"loan_investment_amount, lender_insurance_premium, optional_primary_use_of_funds",0.6629629731178284
"loan_investment_amount, lender_insurance_premium, optional_primary_use_of_funds",0.6629629731178284
"loan_investment_amount, lender_insurance_premium, optional_revenue_yr_confirmed",0.7123456597328186
"loan_investment_amount, lender_insurance_premium, optional_revenue_yr_confirmed",0.7123456597328186
"loan_investment_amount, lender_insurance_premium, optional_revenue_yr_confirmed",0.7123456597328186
"loan_investment_amount, lender_insurance_premium, optional_stage",0.624691367149353
"loan_investment_amount, lender_insurance_premium, optional_stage",0.624691367149353
"loan_investment_amount, lender_insurance_premium, optional_stage",0.624691367149353
"loan_investment_amount, lender_insurance_premium, support_amount",0.7641975283622742
"loan_investment_amount, lender_insurance_premium, support_amount",0.7641975283622742
"loan_investment_amount, lender_insurance_premium, support_amount",0.7641975283622742
"loan_investment_amount, metro_type, LMI_type",0.6320987939834595
"loan_investment_amount, metro_type, LMI_type",0.6320987939834595
"loan_investment_amount, metro_type, LMI_type",0.6320987939834595
"loan_investment_amount, metro_type, revenue",0.654321014881134
"loan_investment_amount, metro_type, revenue",0.654321014881134
"loan_investment_amount, metro_type, revenue",0.654321014881134
"loan_investment_amount, metro_type, full_time_employees",0.6530864238739014
"loan_investment_amount, metro_type, full_time_employees",0.6530864238739014
"loan_investment_amount, metro_type, full_time_employees",0.6530864238739014
"loan_investment_amount, metro_type, naics_code",0.6209876537322998
"loan_investment_amount, metro_type, naics_code",0.6209876537322998
"loan_investment_amount, metro_type, naics_code",0.6209876537322998
"loan_investment_amount, metro_type, jobs_created",0.6370370388031006
"loan_investment_amount, metro_type, jobs_created",0.6370370388031006
"loan_investment_amount, metro_type, jobs_created",0.6370370388031006
"loan_investment_amount, metro_type, lender_type_category",0.7308642268180847
"loan_investment_amount, metro_type, lender_type_category",0.7308642268180847
"loan_investment_amount, metro_type, lender_type_category",0.7308642268180847
"loan_investment_amount, metro_type, optional_primary_use_of_funds",0.6382716298103333
"loan_investment_amount, metro_type, optional_primary_use_of_funds",0.6382716298103333
"loan_investment_amount, metro_type, optional_primary_use_of_funds",0.6382716298103333
"loan_investment_amount, metro_type, optional_revenue_yr_confirmed",0.7370370626449585
"loan_investment_amount, metro_type, optional_revenue_yr_confirmed",0.7370370626449585
"loan_investment_amount, metro_type, optional_revenue_yr_confirmed",0.7370370626449585
"loan_investment_amount, metro_type, optional_stage",0.6530864238739014
"loan_investment_amount, metro_type, optional_stage",0.6530864238739014
"loan_investment_amount, metro_type, optional_stage",0.6530864238739014
"loan_investment_amount, metro_type, support_amount",0.7728394865989685
"loan_investment_amount, metro_type, support_amount",0.7728394865989685
"loan_investment_amount, metro_type, support_amount",0.7728394865989685
"loan_investment_amount, LMI_type, revenue",0.6370370388031006
"loan_investment_amount, LMI_type, revenue",0.6370370388031006
"loan_investment_amount, LMI_type, revenue",0.6370370388031006
"loan_investment_amount, LMI_type, full_time_employees",0.6728395223617554
"loan_investment_amount, LMI_type, full_time_employees",0.6728395223617554
"loan_investment_amount, LMI_type, full_time_employees",0.6728395223617554
"loan_investment_amount, LMI_type, naics_code",0.6296296119689941
"loan_investment_amount, LMI_type, naics_code",0.6296296119689941
"loan_investment_amount, LMI_type, naics_code",0.6296296119689941
"loan_investment_amount, LMI_type, jobs_created",0.5876542925834656
"loan_investment_amount, LMI_type, jobs_created",0.5876542925834656
"loan_investment_amount, LMI_type, jobs_created",0.5876542925834656
"loan_investment_amount, LMI_type, lender_type_category",0.6876543164253235
"loan_investment_amount, LMI_type, lender_type_category",0.6876543164253235
"loan_investment_amount, LMI_type, lender_type_category",0.6876543164253235
"loan_investment_amount, LMI_type, optional_primary_use_of_funds",0.6580246686935425
"loan_investment_amount, LMI_type, optional_primary_use_of_funds",0.6580246686935425
"loan_investment_amount, LMI_type, optional_primary_use_of_funds",0.6580246686935425
"loan_investment_amount, LMI_type, optional_revenue_yr_confirmed",0.6975308656692505
"loan_investment_amount, LMI_type, optional_revenue_yr_confirmed",0.6975308656692505
"loan_investment_amount, LMI_type, optional_revenue_yr_confirmed",0.6975308656692505
"loan_investment_amount, LMI_type, optional_stage",0.624691367149353
"loan_investment_amount, LMI_type, optional_stage",0.624691367149353
"loan_investment_amount, LMI_type, optional_stage",0.624691367149353
"loan_investment_amount, LMI_type, support_amount",0.6876543164253235
"loan_investment_amount, LMI_type, support_amount",0.6876543164253235
"loan_investment_amount, LMI_type, support_amount",0.6876543164253235
"loan_investment_amount, revenue, full_time_employees",0.6654320955276489
"loan_investment_amount, revenue, full_time_employees",0.6654320955276489
"loan_investment_amount, revenue, full_time_employees",0.6654320955276489
"loan_investment_amount, revenue, naics_code",0.6358024477958679
"loan_investment_amount, revenue, naics_code",0.6358024477958679
"loan_investment_amount, revenue, naics_code",0.6358024477958679
"loan_investment_amount, revenue, jobs_created",0.6617283821105957
"loan_investment_amount, revenue, jobs_created",0.6617283821105957
"loan_investment_amount, revenue, jobs_created",0.6617283821105957
"loan_investment_amount, revenue, lender_type_category",0.7049382925033569
"loan_investment_amount, revenue, lender_type_category",0.7049382925033569
"loan_investment_amount, revenue, lender_type_category",0.7049382925033569
"loan_investment_amount, revenue, optional_primary_use_of_funds",0.680246889591217
"loan_investment_amount, revenue, optional_primary_use_of_funds",0.680246889591217
"loan_investment_amount, revenue, optional_primary_use_of_funds",0.680246889591217
"loan_investment_amount, revenue, optional_revenue_yr_confirmed",0.7209876775741577
"loan_investment_amount, revenue, optional_revenue_yr_confirmed",0.7209876775741577
"loan_investment_amount, revenue, optional_revenue_yr_confirmed",0.7209876775741577
"loan_investment_amount, revenue, optional_stage",0.6271604895591736
"loan_investment_amount, revenue, optional_stage",0.6271604895591736
"loan_investment_amount, revenue, optional_stage",0.6271604895591736
"loan_investment_amount, revenue, support_amount",0.6975308656692505
"loan_investment_amount, revenue, support_amount",0.6975308656692505
"loan_investment_amount, revenue, support_amount",0.6975308656692505
"loan_investment_amount, full_time_employees, naics_code",0.6271604895591736
"loan_investment_amount, full_time_employees, naics_code",0.6271604895591736
"loan_investment_amount, full_time_employees, naics_code",0.6271604895591736
"loan_investment_amount, full_time_employees, jobs_created",0.6518518328666687
"loan_investment_amount, full_time_employees, jobs_created",0.6518518328666687
"loan_investment_amount, full_time_employees, jobs_created",0.6518518328666687
"loan_investment_amount, full_time_employees, lender_type_category",0.6987654566764832
"loan_investment_amount, full_time_employees, lender_type_category",0.6987654566764832
"loan_investment_amount, full_time_employees, lender_type_category",0.6987654566764832
"loan_investment_amount, full_time_employees, optional_primary_use_of_funds",0.6888889074325562
"loan_investment_amount, full_time_employees, optional_primary_use_of_funds",0.6888889074325562
"loan_investment_amount, full_time_employees, optional_primary_use_of_funds",0.6888889074325562
"loan_investment_amount, full_time_employees, optional_revenue_yr_confirmed",0.7148148417472839
"loan_investment_amount, full_time_employees, optional_revenue_yr_confirmed",0.7148148417472839
"loan_investment_amount, full_time_employees, optional_revenue_yr_confirmed",0.7148148417472839
"loan_investment_amount, full_time_employees, optional_stage",0.6716049313545227
"loan_investment_amount, full_time_employees, optional_stage",0.6716049313545227
"loan_investment_amount, full_time_employees, optional_stage",0.6716049313545227
"loan_investment_amount, full_time_employees, support_amount",0.7135802507400513
"loan_investment_amount, full_time_employees, support_amount",0.7135802507400513
"loan_investment_amount, full_time_employees, support_amount",0.7135802507400513
"loan_investment_amount, naics_code, jobs_created",0.5975308418273926
"loan_investment_amount, naics_code, jobs_created",0.5975308418273926
"loan_investment_amount, naics_code, jobs_created",0.5975308418273926
"loan_investment_amount, naics_code, lender_type_category",0.6950617432594299
"loan_investment_amount, naics_code, lender_type_category",0.6950617432594299
"loan_investment_amount, naics_code, lender_type_category",0.6950617432594299
"loan_investment_amount, naics_code, optional_primary_use_of_funds",0.680246889591217
"loan_investment_amount, naics_code, optional_primary_use_of_funds",0.680246889591217
"loan_investment_amount, naics_code, optional_primary_use_of_funds",0.680246889591217
"loan_investment_amount, naics_code, optional_revenue_yr_confirmed",0.7037037014961243
"loan_investment_amount, naics_code, optional_revenue_yr_confirmed",0.7037037014961243
"loan_investment_amount, naics_code, optional_revenue_yr_confirmed",0.7037037014961243
"loan_investment_amount, naics_code, optional_stage",0.6283950805664062
"loan_investment_amount, naics_code, optional_stage",0.6283950805664062
"loan_investment_amount, naics_code, optional_stage",0.6283950805664062
"loan_investment_amount, naics_code, support_amount",0.7259259223937988
"loan_investment_amount, naics_code, support_amount",0.7259259223937988
"loan_investment_amount, naics_code, support_amount",0.7259259223937988
"loan_investment_amount, jobs_created, lender_type_category",0.6987654566764832
"loan_investment_amount, jobs_created, lender_type_category",0.6987654566764832
"loan_investment_amount, jobs_created, lender_type_category",0.6987654566764832
"loan_investment_amount, jobs_created, optional_primary_use_of_funds",0.6506173014640808
"loan_investment_amount, jobs_created, optional_primary_use_of_funds",0.6506173014640808
"loan_investment_amount, jobs_created, optional_primary_use_of_funds",0.6506173014640808
"loan_investment_amount, jobs_created, optional_revenue_yr_confirmed",0.7123456597328186
"loan_investment_amount, jobs_created, optional_revenue_yr_confirmed",0.7123456597328186
"loan_investment_amount, jobs_created, optional_revenue_yr_confirmed",0.7123456597328186
"loan_investment_amount, jobs_created, optional_stage",0.6086419820785522
"loan_investment_amount, jobs_created, optional_stage",0.6086419820785522
"loan_investment_amount, jobs_created, optional_stage",0.6086419820785522
"loan_investment_amount, jobs_created, support_amount",0.7456790208816528
"loan_investment_amount, jobs_created, support_amount",0.7456790208816528
"loan_investment_amount, jobs_created, support_amount",0.7456790208816528
"loan_investment_amount, lender_type_category, optional_primary_use_of_funds",0.7777777910232544
"loan_investment_amount, lender_type_category, optional_primary_use_of_funds",0.7777777910232544
"loan_investment_amount, lender_type_category, optional_primary_use_of_funds",0.7777777910232544
"loan_investment_amount, lender_type_category, optional_revenue_yr_confirmed",0.7567901015281677
"loan_investment_amount, lender_type_category, optional_revenue_yr_confirmed",0.7567901015281677
"loan_investment_amount, lender_type_category, optional_revenue_yr_confirmed",0.7567901015281677
"loan_investment_amount, lender_type_category, optional_stage",0.6962962746620178
"loan_investment_amount, lender_type_category, optional_stage",0.6962962746620178
"loan_investment_amount, lender_type_category, optional_stage",0.6962962746620178
"loan_investment_amount, lender_type_category, support_amount",0.770370364189148
"loan_investment_amount, lender_type_category, support_amount",0.770370364189148
"loan_investment_amount, lender_type_category, support_amount",0.770370364189148
"loan_investment_amount, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.7518518567085266
"loan_investment_amount, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.7518518567085266
"loan_investment_amount, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.7518518567085266
"loan_investment_amount, optional_primary_use_of_funds, optional_stage",0.6753086447715759
"loan_investment_amount, optional_primary_use_of_funds, optional_stage",0.6753086447715759
"loan_investment_amount, optional_primary_use_of_funds, optional_stage",0.6753086447715759
"loan_investment_amount, optional_primary_use_of_funds, support_amount",0.7876543402671814
"loan_investment_amount, optional_primary_use_of_funds, support_amount",0.7876543402671814
"loan_investment_amount, optional_primary_use_of_funds, support_amount",0.7876543402671814
"loan_investment_amount, optional_revenue_yr_confirmed, optional_stage",0.7086419463157654
"loan_investment_amount, optional_revenue_yr_confirmed, optional_stage",0.7086419463157654
"loan_investment_amount, optional_revenue_yr_confirmed, optional_stage",0.7086419463157654
"loan_investment_amount, optional_revenue_yr_confirmed, support_amount",0.7419753074645996
"loan_investment_amount, optional_revenue_yr_confirmed, support_amount",0.7419753074645996
"loan_investment_amount, optional_revenue_yr_confirmed, support_amount",0.7419753074645996
"loan_investment_amount, optional_stage, support_amount",0.6728395223617554
"loan_investment_amount, optional_stage, support_amount",0.6728395223617554
"loan_investment_amount, optional_stage, support_amount",0.6728395223617554
"lender_insurance_premium, metro_type, LMI_type",0.6271604895591736
"lender_insurance_premium, metro_type, LMI_type",0.6271604895591736
