unique_id,disbursement_date,ssbci_original_funds,lender_insurance_premium,metro_type,LMI_type,revenue,naics_code,jobs_created,jobs_retained,lender_type_category,optional_primary_use_of_funds,optional_revenue_yr_confirmed,optional_stage,active_status,support_amount,full_time_employees
MI_2013_CAP_142,11/13/2013,750.0,375.0,Metro,Non-LMI,1617000.0,531390,18.0,16.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,16.0
MI_2013_CSP_20,11/15/2013,2500000.0,0.0,Metro,LMI,72900000.0,423610,18.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,2500000.0,80.0
MI_2013_CSP_21,11/26/2013,1000000.0,0.0,Metro,Non-LMI,7521000.0,332119,62.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,1000000.0,20.0
MI_2013_CAP_151,12/19/2013,15000.0,7500.0,Metro,Non-LMI,4165808.0,339950,0.0,72.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,42.0
MI_2014_CSP_1,1/21/2014,2205000.0,0.0,Metro,Non-LMI,22968791.0,332119,75.0,0.0,Credit Union,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,2205000.0,81.0
MI_2014_CSP_2,2/7/2014,600000.0,0.0,Metro,LMI,7724000.0,423120,7.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,600000.0,33.0
MI_2014_LPP_1,3/12/2014,0.0,0.0,Non-Metro,LMI,13846000.0,326112,29.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,77.0
MI_2014_CAP_17,4/2/2014,3000.0,1500.0,Metro,LMI,2200000.0,531120,10.0,30.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,30.0
MI_2014_CSP_6,4/25/2014,0.0,0.0,Metro,LMI,59671000.0,238210,58.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,1320000.0,306.0
MI_2014_CAP_46,5/16/2014,3000.0,1500.0,Metro,Non-LMI,1660000.0,333249,0.0,1.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,20.0
MI_2014_CAP_52,5/16/2014,4260.0,2130.0,Metro,Non-LMI,1040000.0,561730,5.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
MI_2014_CAP_53,5/16/2014,1500.0,750.0,Non-Metro,Non-LMI,648924.0,722511,0.0,2.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,16.0
MI_2014_CAP_55,5/16/2014,285.0,142.5,Metro,LMI,2200000.0,332721,2.0,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,25.0
MI_2014_CAP_60,5/16/2014,750.0,375.0,Metro,Non-LMI,2000000.0,453910,0.0,18.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,41.0
MI_2014_CAP_66,5/16/2014,3000.0,1500.0,Metro,Non-LMI,2460245.0,339112,0.0,16.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,16.0
MI_2014_CAP_67,5/16/2014,1500.0,750.0,Metro,LMI,11000000.0,484121,0.0,40.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,40.0
MI_2014_CAP_76,5/16/2014,1070.0,535.0,Metro,Non-LMI,2487644.0,333517,2.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,25.0
MI_2014_CAP_80,5/16/2014,1088.0,544.0,Metro,Non-LMI,483000.0,722511,0.0,1.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,32.0
MI_2014_CAP_82,5/16/2014,1350.0,675.0,Metro,LMI,230000.0,722320,0.0,3.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,32.0
MI_2014_CSP_7,5/30/2014,0.0,0.0,Metro,LMI,11927000.0,311812,72.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,224500.0,91.0
MI_2014_CSP_9,6/12/2014,0.0,0.0,Metro,Non-LMI,1567000.0,541612,7.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,175000.0,23.0
MI_2014_CAP_94,6/17/2014,9000.0,4500.0,Non-Metro,Non-LMI,45130800.0,332721,1.0,110.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,110.0
MI_2014_CAP_97,6/17/2014,2000.0,1000.0,Non-Metro,LMI,0.0,722410,0.0,24.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,24.0
MI_2014_CAP_98,6/17/2014,3240.0,1620.0,Non-Metro,LMI,0.0,722410,0.0,24.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,24.0
MI_2014_CAP_100,6/17/2014,1350.0,675.0,Non-Metro,Non-LMI,891956.0,333514,2.0,2.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,18.0
MI_2014_CAP_108,6/17/2014,6000.0,3000.0,Metro,Non-LMI,444410.0,722513,5.0,19.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,19.0
MI_2014_CAP_111,6/17/2014,1590.0,795.0,Metro,Non-LMI,0.0,621610,5.0,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,68.0
MI_2014_CSP_12,8/14/2014,0.0,0.0,Non-Metro,Non-LMI,9428000.0,531120,55.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,915000.0,90.0
MI_2014_CSP_13,9/18/2014,0.0,0.0,Metro,LMI,2092927.0,333120,0.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,499000.0,31.0
MI_2014_CSP_14,10/17/2014,0.0,0.0,Metro,Non-LMI,9097000.0,331512,50.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,400000.0,65.0
MI_2014_CAP_134,10/20/2014,1950.0,975.0,Metro,Non-LMI,4500000.0,333517,5.0,48.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,48.0
MI_2014_CAP_137,10/20/2014,900.0,450.0,Non-Metro,LMI,885241.0,721110,0.0,26.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,26.0
MI_2014_CAP_141,10/20/2014,2250.0,1125.0,Non-Metro,Non-LMI,0.0,624410,1.0,10.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,22.0
MI_2014_CAP_143,10/22/2014,1050.0,525.0,Metro,Non-LMI,4500000.0,333517,5.0,48.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,48.0
MI_2014_CSP_15,12/5/2014,0.0,0.0,Metro,LMI,3409000.0,541380,20.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,1417160.0,15.0
MI_2014_CAP_152,12/17/2014,870.0,435.0,Non-Metro,LMI,1149000.0,316110,7.0,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,25.0
MI_2014_CAP_154,12/17/2014,750.0,375.0,Metro,Non-LMI,0.0,621610,5.0,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,68.0
MI_2015_CAP_1,1/23/2015,2750.0,1375.0,Metro,Non-LMI,134884.0,722515,7.0,27.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
MI_2015_CAP_3,1/30/2015,750.0,375.0,Non-Metro,Non-LMI,541798.0,713910,0.0,22.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,22.0
MI_2015_VCP_1,2/27/2015,740000.0,0.0,Metro,LMI,51412.0,332999,14.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
MI_2015_CAP_11,3/4/2015,3000.0,1500.0,Non-Metro,Non-LMI,1339778.0,111219,0.0,6.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,81.0
MI_2015_CAP_12,3/4/2015,3000.0,1500.0,Metro,LMI,548387.0,541910,0.0,7.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,35.0
MI_2015_CAP_13,3/4/2015,3000.0,1500.0,Non-Metro,Non-LMI,1339778.0,111219,0.0,6.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,81.0
MI_2015_CAP_16,3/5/2015,7500.0,3750.0,Metro,Non-LMI,4699989.0,425120,5.0,59.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,130.0
MI_2015_CAP_19,3/5/2015,3420.0,1710.0,Non-Metro,LMI,1458565.0,333519,2.0,16.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,17.0
MI_2015_CAP_27,3/5/2015,400.8,200.4,Non-Metro,LMI,6539508.0,445110,0.0,22.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,22.0
MI_2015_LGP_1,4/1/2015,2500.0,0.0,Metro,Non-LMI,0.0,722511,15.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,40000.0,15.0
MI_2015_LGP_2,4/1/2015,53250.0,0.0,Metro,Non-LMI,3327254.0,423450,5.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,600000.0,30.0
MI_2015_CAP_32,4/7/2015,3000.0,1500.0,Non-Metro,Non-LMI,24529689.0,441210,20.0,58.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,45.0
MI_2015_CAP_35,4/7/2015,3000.0,1500.0,Metro,LMI,2594001.0,541110,5.0,4.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,51.0
MI_2015_CSP_1,5/8/2015,0.0,0.0,Metro,Non-LMI,9358000.0,442210,16.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,474050.0,27.0
MI_2015_CAP_52,5/27/2015,1500.0,750.0,Metro,Non-LMI,1450000.0,722511,25.0,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
MI_2015_CAP_53,5/27/2015,4000.0,2000.0,Metro,Non-LMI,1450000.0,722511,25.0,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
MI_2015_CAP_59,5/27/2015,1200.0,600.0,Metro,Non-LMI,1136793.0,722513,0.0,2.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,50.0
MI_2015_CSP_2,6/1/2015,0.0,0.0,Non-Metro,Non-LMI,12207000.0,531120,55.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,374250.0,90.0
MI_2015_CAP_75,6/2/2015,6000.0,3000.0,Metro,Non-LMI,4079808.0,423610,0.0,22.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,23.0
MI_2015_CAP_82,6/11/2015,2250.0,1125.0,Metro,Non-LMI,0.0,561730,0.0,33.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,33.0
MI_2015_CSP_3,6/22/2015,0.0,0.0,Metro,Non-LMI,1767000.0,332710,7.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,147000.0,18.0
MI_2015_CAP_99,7/10/2015,150.0,75.0,Non-Metro,Non-LMI,300000.0,812112,0.0,11.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
MI_2015_VCP_2,7/15/2015,100000.0,0.0,Metro,LMI,51412.0,332999,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
MI_2015_VCP_3,7/15/2015,54767.2,0.0,Metro,Non-LMI,15975797.0,519130,0.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,63.0
MI_2015_CAP_112,8/27/2015,2355.0,1177.5,Metro,LMI,2795000.0,541110,4.0,22.5,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,19.0
MI_2015_CAP_123,9/24/2015,2250.0,1125.0,Metro,Non-LMI,14334548.0,423210,12.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,68.0
MI_2015_CAP_124,9/28/2015,6300.0,3150.0,Metro,LMI,2000000.0,333517,0.0,18.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,18.0
MI_2015_CSP_4,10/16/2015,0.0,0.0,Metro,Non-LMI,2344498.0,332710,9.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,805860.0,34.0
MI_2015_CSP_5,11/16/2015,0.0,0.0,Non-Metro,Non-LMI,8762832.0,444110,10.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,411514.0,50.0
MI_2015_VCP_4,12/31/2015,300000.0,0.0,Metro,Non-LMI,979913.0,325211,9.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,26.0
MI_2016_CAP_7,2/23/2016,1147.2,573.6,Non-Metro,LMI,12151552.0,424430,0.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,24.0
MI_2016_CAP_12,2/23/2016,3150.0,1575.0,Metro,LMI,2594011.0,541110,2.0,2.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,51.0
MI_2016_LGP_7,3/25/2016,42600.0,0.0,Metro,LMI,4218080.0,541690,30.0,40.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Unknown,480000.0,40.0
MI_2016_CAP_29,4/14/2016,855.0,427.5,Non-Metro,LMI,885241.0,722513,0.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,26.0
MI_2016_CSP_1,4/26/2016,0.0,0.0,Metro,Non-LMI,13774000.0,333999,5.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Unknown,4990000.0,28.0
MI_2016_VCP_3,4/29/2016,447180.2,0.0,Metro,Non-LMI,6824940.0,331210,17.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,17.0
MI_2016_CSP_2,5/24/2016,0.0,0.0,Metro,Non-LMI,13669000.0,541519,70.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Unknown,3164500.0,148.0
MI_2016_CSP_3,5/31/2016,0.0,0.0,Metro,Non-LMI,7520000.0,444130,42.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Unknown,748500.0,15.0
MI_2016_CSP_4,5/31/2016,0.0,0.0,Metro,Non-LMI,7520000.0,444130,42.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Unknown,623750.0,15.0
MI_2016_CAP_51,5/31/2016,875.0,437.5,Non-Metro,LMI,871124.0,722511,0.0,17.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,17.0
MI_2016_CSP_5,6/6/2016,0.0,0.0,Non-Metro,Non-LMI,20000.0,326291,17.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Unknown,349300.0,75.0
MI_2016_CAP_90,11/3/2016,3000.0,1500.0,Metro,Non-LMI,1098000.0,624410,5.0,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,65.0
MI_2016_CSP_6,11/4/2016,0.0,0.0,Metro,Non-LMI,5588801.0,541990,24.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2016.0,Early Stage,Unknown,748500.0,33.0
MI_2016_CAP_94,11/18/2016,2250.0,1125.0,Metro,Non-LMI,1901000.0,236220,5.0,10.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,20.0
MI_2016_CAP_97,12/15/2016,900.0,450.0,Metro,Non-LMI,1054000.0,238210,2.0,12.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,19.0
MN_2012_CAP_1,2/25/2012,10500.0,5250.0,Non-Metro,LMI,10185000.0,333923,12.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,69.0
MN_2012_CAP_2,2/25/2012,17500.0,8750.0,Non-Metro,LMI,10185000.0,333923,12.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,69.0
MN_2012_CAP_5,6/8/2012,28000.0,14000.0,Non-Metro,Non-LMI,13800000.0,333923,4.0,75.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,75.0
MN_2012_CAP_6,6/8/2012,14210.0,7105.0,Metro,LMI,4000000.0,321911,7.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,17.0
MN_2012_CAP_8,8/1/2012,14000.0,7000.0,Non-Metro,LMI,5983000.0,322211,5.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,35.0
MN_2012_LPP_4,8/1/2012,100000.0,0.0,Metro,LMI,3600000.0,238110,15.0,30.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Bankrupt,0.0,30.0
MN_2012_LGP_1,8/22/2012,224000.0,0.0,Non-Metro,Non-LMI,0.0,811310,0.0,38.0,Other,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,224000.0,38.0
MN_2012_LPP_11,9/20/2012,125000.0,0.0,Metro,Non-LMI,8800000.0,485410,15.0,223.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,223.0
MN_2012_LGP_2,10/11/2012,210000.0,0.0,Metro,Non-LMI,1160000.0,722511,12.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,210000.0,18.0
MN_2012_LPP_15,10/27/2012,150000.0,0.0,Metro,Non-LMI,257000.0,531120,9.0,45.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,45.0
MN_2012_LPP_20,11/17/2012,80000.0,0.0,Metro,LMI,5700000.0,238120,10.0,18.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,18.0
MN_2012_CAP_15,12/16/2012,10500.0,5250.0,Non-Metro,LMI,1499000.0,485410,0.0,41.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,41.0
MN_2012_CAP_16,12/21/2012,225.0,112.5,Metro,Non-LMI,238614.0,722515,0.0,20.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,20.0
MN_2013_CAP_2,1/9/2013,2520.0,1260.0,Metro,LMI,1509263.0,323111,0.0,21.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,21.0
MN_2013_LGP_1,2/25/2013,71693.0,0.0,Metro,LMI,4600000.0,237990,2.0,18.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,71693.0,22.0
MN_2013_CAP_4,3/22/2013,5250.0,2625.0,Non-Metro,LMI,4448000.0,314910,4.0,30.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,30.0
MN_2013_LPP_18,6/14/2013,150000.0,0.0,Non-Metro,LMI,12600000.0,339112,15.0,87.0,Other,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,87.0
MN_2013_CAP_11,8/14/2013,3500.0,1750.0,Metro,LMI,1615000.0,623990,0.0,46.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,46.0
MN_2013_LGP_3,8/23/2013,105000.0,0.0,Metro,LMI,2651160.0,621420,16.0,66.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,175000.0,66.0
MN_2013_CAP_13,10/2/2013,17500.0,8750.0,Metro,LMI,2575100.0,423450,3.0,16.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,16.0
MN_2013_LPP_27,10/2/2013,52500.0,0.0,Metro,Non-LMI,351605.0,238220,3.0,27.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Loss,0.0,27.0
MN_2013_LPP_29,10/2/2013,150000.0,0.0,Metro,Non-LMI,19867529.0,332322,0.0,94.0,Other,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,94.0
MN_2013_LGP_5,11/22/2013,105000.0,0.0,Non-Metro,LMI,13218000.0,333120,10.0,60.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,175000.0,60.0
MN_2013_LPP_33,12/2/2013,125000.0,0.0,Metro,LMI,6000000.0,333921,5.0,18.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,18.0
MN_2014_CAP_4,1/21/2014,5250.0,2625.0,Non-Metro,LMI,1773000.0,485410,0.0,36.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,36.0
MN_2014_LPP_6,3/13/2014,17000.0,0.0,Non-Metro,LMI,1206000.0,321920,1.0,16.0,Other,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,16.0
MN_2014_CAP_8,3/24/2014,3000.0,1500.0,Metro,Non-LMI,2326455.0,561730,6.0,28.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,28.0
MN_2014_CAP_17,6/14/2014,7000.0,3500.0,Non-Metro,LMI,5486979.0,335931,25.0,118.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,118.0
MN_2014_LGP_2,7/1/2014,315000.0,0.0,Non-Metro,LMI,0.0,311513,37.0,0.0,Other,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,525000.0,54.0
MN_2014_VCP_7,7/31/2014,192000.0,0.0,Metro,Non-LMI,1179603.0,522320,10.0,10.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,54.0
MN_2015_VCP_1,2/5/2015,250000.0,0.0,Metro,Non-LMI,922094.0,541511,6.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,18.0
MN_2015_LPP_2,2/13/2015,61270.68,0.0,Metro,Non-LMI,15123018.0,335312,4.0,40.0,Other,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,40.0
MN_2015_LPP_10,5/4/2015,57320.0,0.0,Non-Metro,Non-LMI,1354369.0,541519,4.0,15.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,15.0
MN_2015_LPP_19,7/20/2015,100000.0,0.0,Metro,Non-LMI,16245667.0,541519,50.0,250.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,250.0
MN_2015_LPP_33,11/4/2015,6250.0,0.0,Metro,LMI,652852.0,624410,3.0,20.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,20.0
MN_2015_LPP_34,11/5/2015,37500.0,0.0,Metro,Non-LMI,3059457.0,624410,7.0,75.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,75.0
MN_2016_LPP_30,9/14/2016,0.0,0.0,Metro,LMI,1000000.0,541930,25.0,75.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,75.0
MN_2016_CAP_23,11/10/2016,14000.0,7000.0,Non-Metro,LMI,4947642.0,336320,25.0,80.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,80.0
MO_2011_VCP_7,12/5/2011,250000.0,0.0,Metro,LMI,316433.0,541720,6.0,15.0,Loan Fund,"Wages, Working Capital, & Professional Services",2017.0,Seed,Yes,0.0,15.0
MO_2012_VCP_15,2/28/2012,374999.0,0.0,Metro,Non-LMI,674811.68,541712,40.0,16.0,Loan Fund,"Wages, Working Capital, & Professional Services",2016.0,Growth,Loss,0.0,16.0
MO_2012_VCP_31,12/12/2012,399998.87,0.0,Metro,LMI,761120.0,541711,3.0,15.5,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Yes,0.0,16.0
MO_2014_LPP_1,2/4/2014,1450000.0,0.0,Metro,Non-LMI,2701673.0,311412,20.0,35.0,Other,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
MO_2014_LPP_2,4/3/2014,418000.0,0.0,Metro,LMI,12817822.0,332999,7.0,50.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,43.0
